c graph in DIMACS format 
p edge 256 32640
e 47 83 15174995
e 47 84 28244553
e 47 85 29612553
e 47 86 24647976
e 47 87 29598155
e 47 88 44424660
e 47 89 29593694
e 47 90 29638393
e 47 91 26755857
e 47 92 24536681
e 47 93 29615248
e 47 94 43152032
e 47 95 29588261
e 47 96 29534600
e 47 97 27634771
e 47 98 29578247
e 47 99 41339396
e 47 100 29607113
e 47 101 34545094
e 47 102 29436206
e 47 103 29891122
e 47 104 41587317
e 47 105 23721992
e 47 106 29615334
e 47 107 29610296
e 47 108 27974907
e 47 109 29592463
e 47 110 20499106
e 47 111 17668836
e 47 112 22086801
e 47 113 29601341
e 47 114 18145177
e 47 115 27348157
e 47 116 29284399
e 47 117 29596999
e 47 118 25850608
e 47 119 27367892
e 47 120 32785220
e 47 121 29498256
e 47 122 29534148
e 47 123 25874560
e 47 124 28557308
e 47 125 21972692
e 47 126 29595128
e 47 127 27061033
e 47 128 17595880
e 47 129 25449898
e 47 130 29589448
e 47 131 21013069
e 47 132 16557835
e 47 133 29594271
e 47 134 30617207
e 47 135 29551666
e 47 136 29564379
e 47 137 29009134
e 47 138 27311169
e 47 139 33053210
e 47 140 26996090
e 47 141 17824497
e 47 142 29422392
e 47 143 12570901
e 47 144 29604058
e 47 145 29393493
e 47 146 31949952
e 47 147 29594011
e 47 148 42957574
e 47 149 31292726
e 47 150 29586251
e 47 151 29624283
e 47 152 29288580
e 47 153 19894437
e 47 154 15774057
e 47 155 19725134
e 47 156 20544035
e 47 157 29603034
e 47 158 24608767
e 47 159 29497262
e 47 160 29615305
e 47 161 29597461
e 47 162 22986565
e 47 163 29511774
e 47 164 17085629
e 47 165 29612659
e 47 166 22727186
e 47 167 19910771
e 47 168 45854768
e 47 169 38796041
e 47 170 29595814
e 47 171 29603034
e 47 172 40242231
e 47 173 29616021
e 47 174 32933265
e 47 175 21745774
e 47 176 29560068
e 47 177 20929106
e 47 178 21988379
e 47 179 22013953
e 47 180 29487482
e 47 181 29587032
e 47 182 13451830
e 47 183 27988234
e 47 184 29605981
e 47 185 25848218
e 47 186 35455300
e 47 187 32976071
e 47 188 32925769
e 47 189 26366472
e 47 190 16975589
e 47 191 29513086
e 47 192 32771627
e 47 193 37158366
e 47 194 29604262
e 47 195 32922321
e 47 196 29585415
e 47 197 33016381
e 47 198 29381541
e 47 199 21804222
e 47 200 29615028
e 47 201 29596898
e 47 202 29503371
e 47 203 23619455
e 47 204 16146475
e 47 205 17083507
e 47 206 17240202
e 47 207 29631794
e 47 208 23616255
e 47 209 29615305
e 47 210 19506876
e 47 211 29224652
e 47 212 21923455
e 47 213 29481954
e 47 214 29590114
e 47 215 30778665
e 47 216 29606623
e 47 217 41660482
e 47 218 21660238
e 47 219 32953526
e 47 220 32938854
e 47 221 22984729
e 47 222 29514471
e 47 223 15976438
e 47 224 29517390
e 47 225 29496318
e 47 226 16040766
e 47 227 32922937
e 47 228 24250551
e 47 229 29615305
e 47 230 29602825
e 47 231 35884170
e 47 232 40032383
e 47 233 29563490
e 47 234 20458043
e 47 235 25034134
e 47 236 24123662
e 47 237 35866154
e 47 238 25275236
e 47 239 31330167
e 47 240 32922321
e 47 241 41191701
e 47 242 32870501
e 47 243 42750192
e 47 244 29615305
e 47 245 29615305
e 47 246 38169426
e 47 247 32925389
e 47 248 29615305
e 47 249 29596898
e 47 250 21202707
e 47 251 18883110
e 47 252 29598218
e 47 253 31333651
e 47 254 29596898
e 47 255 14098272
e 47 256 29615305
e 48 49 681527
e 48 50 17357483
e 48 51 25784460
e 48 52 24888093
e 48 53 17360048
e 48 54 10944705
e 48 55 29822054
e 48 56 17311936
e 48 57 17297869
e 48 58 17362095
e 48 59 22007414
e 48 60 17361213
e 48 61 24893143
e 48 62 13614661
e 48 63 27638592
e 48 64 17371467
e 48 65 8599517
e 48 66 5931981
e 48 67 13859016
e 48 68 28568153
e 48 69 17356080
e 48 70 17340017
e 48 71 7151408
e 48 72 24287986
e 48 73 2484202
e 48 74 24897448
e 48 75 49863805
e 48 76 52131903
e 48 77 24895796
e 48 78 4001217
e 48 79 25105845
e 48 80 26819617
e 48 81 17347854
e 48 82 24897163
e 48 83 2927911
e 48 84 16123403
e 48 85 17359511
e 48 86 9001174
e 48 87 49883371
e 48 88 1879371
e 48 89 17359059
e 48 90 17423599
e 48 91 43718569
e 48 92 12283640
e 48 93 49861530
e 48 94 3806747
e 48 95 17326167
e 48 96 49977351
e 48 97 15400136
e 48 98 17325206
e 48 99 5745847
e 48 100 22702944
e 48 101 14533863
e 48 102 17241950
e 48 103 25171613
e 48 104 61939638
e 48 105 19085253
e 48 106 24895825
e 48 107 17332654
e 48 108 15721866
e 48 109 17374757
e 48 110 8246064
e 48 111 2090576
e 48 112 9833760
e 48 113 17348299
e 48 114 5892135
e 48 115 15095116
e 48 116 17043629
e 48 117 17362346
e 48 118 13597567
e 48 119 22673183
e 48 120 17225163
e 48 121 17245215
e 48 122 17281106
e 48 123 12267108
e 48 124 16322673
e 48 125 9738057
e 48 126 17360493
e 48 127 22341524
e 48 128 3627976
e 48 129 13215263
e 48 130 17336406
e 48 131 8760027
e 48 132 13203670
e 48 133 24896922
e 48 134 12679876
e 48 135 17317031
e 48 136 17308369
e 48 137 16774499
e 48 138 2529666
e 48 139 24886977
e 48 140 14743049
e 48 141 5583726
e 48 142 24767529
e 48 143 317859
e 48 144 17351017
e 48 145 16708088
e 48 146 19664963
e 48 147 24892909
e 48 148 4811386
e 48 149 15407778
e 48 150 24906025
e 48 151 17371241
e 48 152 17035538
e 48 153 11857745
e 48 154 3521016
e 48 155 7492032
e 48 156 15824526
e 48 157 17362263
e 48 158 12499390
e 48 159 24777753
e 48 160 17362263
e 48 161 17362826
e 48 162 31448464
e 48 163 49983717
e 48 164 63414634
e 48 165 24897283
e 48 166 7077842
e 48 167 34425814
e 48 168 3481198
e 48 169 59664038
e 48 170 49862765
e 48 171 24895796
e 48 172 32298275
e 48 173 49862214
e 48 174 49872441
e 48 175 9505003
e 48 176 17307027
e 48 177 8247084
e 48 178 8253155
e 48 179 9779318
e 48 180 17234441
e 48 181 17333990
e 48 182 1217195
e 48 183 23268726
e 48 184 17352940
e 48 185 51593287
e 48 186 55701492
e 48 187 17288593
e 48 188 17361977
e 48 189 18339946
e 48 190 15049625
e 48 191 49940040
e 48 192 49730140
e 48 193 14127744
e 48 194 17351221
e 48 195 17362263
e 48 196 17344645
e 48 197 17259199
e 48 198 13816881
e 48 199 57699983
e 48 200 17361987
e 48 201 17362263
e 48 202 17250330
e 48 203 11366414
e 48 204 3905705
e 48 205 4830466
e 48 206 3531899
e 48 207 17351894
e 48 208 7982589
e 48 209 17362263
e 48 210 7266105
e 48 211 17267593
e 48 212 13559831
e 48 213 25172073
e 48 214 17357012
e 48 215 55802268
e 48 216 49856586
e 48 217 4400870
e 48 218 9425603
e 48 219 17324507
e 48 220 17349347
e 48 221 10743959
e 48 222 49902734
e 48 223 3726578
e 48 224 17289199
e 48 225 24912362
e 48 226 3787724
e 48 227 17361833
e 48 228 12017450
e 48 229 17362263
e 48 230 24883316
e 48 231 11902082
e 48 232 7289821
e 48 233 17310448
e 48 234 34823567
e 48 235 12799499
e 48 236 11882892
e 48 237 12967187
e 48 238 53241705
e 48 239 17362263
e 48 240 17362263
e 48 241 58198288
e 48 242 24843976
e 48 243 6179602
e 48 244 24895796
e 48 245 49861497
e 48 246 12183310
e 48 247 17362263
e 48 248 17362263
e 48 249 17362263
e 48 250 8949665
e 48 251 60198571
e 48 252 49911442
e 48 253 49910091
e 48 254 17368708
e 48 255 1845230
e 48 256 17362263
e 49 50 50004931
e 49 51 2725060
e 49 52 16747529
e 49 53 16836312
e 49 54 10337673
e 49 55 62350947
e 49 56 16704903
e 49 57 33325071
e 49 58 16748476
e 49 59 13855616
e 49 60 16747594
e 49 61 16745992
e 49 62 6026333
e 49 63 14401201
e 49 64 16745958
e 49 65 7986040
e 49 66 38585194
e 49 67 5804074
e 49 68 5930649
e 49 69 49958086
e 49 70 16730610
e 49 71 39680301
e 49 72 49283348
e 49 73 1870583
e 49 74 16746820
e 49 75 49886899
e 49 76 47655938
e 49 77 16840854
e 49 78 36535955
e 49 79 50101206
e 49 80 16135140
e 49 81 16740822
e 49 82 49879351
e 49 83 57310907
e 49 84 15446367
e 49 85 49888405
e 49 86 57732016
e 49 87 16729866
e 49 88 1357961
e 49 89 49881308
e 49 90 49946048
e 49 91 10579828
e 49 92 11674187
e 49 93 49891100
e 49 94 63427884
e 49 95 16728187
e 49 96 49950331
e 49 97 14793104
e 49 98 49854100
e 49 99 5261537
e 49 100 49900710
e 49 101 47049584
e 49 102 49757671
e 49 103 17116671
e 49 104 3579474
e 49 105 10880324
e 49 106 16840893
e 49 107 16811244
e 49 108 48198069
e 49 109 49897206
e 49 110 60240583
e 49 111 34606297
e 49 112 42362653
e 49 113 16741267
e 49 114 5285103
e 49 115 14481497
e 49 116 51867319
e 49 117 49838548
e 49 118 47353036
e 49 119 47668544
e 49 120 49754056
e 49 121 49829311
e 49 122 16674074
e 49 123 44743311
e 49 124 50911079
e 49 125 42266950
e 49 126 16839084
e 49 127 46541961
e 49 128 36156869
e 49 129 12693853
e 49 130 49812609
e 49 131 8152995
e 49 132 3717702
e 49 133 16839761
e 49 134 12066257
e 49 135 16709999
e 49 136 49827059
e 49 137 16167467
e 49 138 64545879
e 49 139 50018979
e 49 140 14221639
e 49 141 4976694
e 49 142 49900265
e 49 143 63677219
e 49 144 16739738
e 49 145 16101055
e 49 146 55885053
e 49 147 49888270
e 49 148 63233426
e 49 149 48584981
e 49 150 16744584
e 49 151 49900135
e 49 152 16514129
e 49 153 3717180
e 49 154 2999606
e 49 155 40012061
e 49 156 40819887
e 49 157 16748645
e 49 158 11977980
e 49 159 16616176
e 49 160 16755231
e 49 161 49891719
e 49 162 10139845
e 49 163 49914188
e 49 164 63471306
e 49 165 16838208
e 49 166 39593563
e 49 167 40152339
e 49 168 2874166
e 49 169 40554551
e 49 170 49839734
e 49 171 16840854
e 49 172 4516022
e 49 173 49891874
e 49 174 16743878
e 49 175 57051384
e 49 176 16693408
e 49 177 7640052
e 49 178 7646122
e 49 179 45863299
e 49 180 49804658
e 49 181 49862884
e 49 182 610163
e 49 183 48264087
e 49 184 16831530
e 49 185 12913743
e 49 186 12405632
e 49 187 16681560
e 49 188 16840567
e 49 189 10199382
e 49 190 61822874
e 49 191 16671418
e 49 192 49687772
e 49 193 54391456
e 49 194 16829811
e 49 195 49891157
e 49 196 49877369
e 49 197 16600914
e 49 198 46345774
e 49 199 8955969
e 49 200 16754955
e 49 201 49891157
e 49 202 16728920
e 49 203 44588405
e 49 204 43292826
e 49 205 37364311
e 49 206 36054348
e 49 207 16744862
e 49 208 5441258
e 49 209 49891157
e 49 210 54701034
e 49 211 16358280
e 49 212 9075652
e 49 213 16621881
e 49 214 16749980
e 49 215 10478325
e 49 216 49882475
e 49 217 61947392
e 49 218 52222242
e 49 219 49922362
e 49 220 16742315
e 49 221 43334995
e 49 222 16654397
e 49 223 64355232
e 49 224 49858756
e 49 225 16654651
e 49 226 3174106
e 49 227 49891773
e 49 228 11403831
e 49 229 49891157
e 49 230 49878677
e 49 231 11288463
e 49 232 60308235
e 49 233 49826169
e 49 234 59720298
e 49 235 50402145
e 49 236 44398613
e 49 237 12360155
e 49 238 12408576
e 49 239 49891157
e 49 240 16755231
e 49 241 58151344
e 49 242 49839337
e 49 243 5572570
e 49 244 16755231
e 49 245 16755231
e 49 246 44699031
e 49 247 16748645
e 49 248 49891157
e 49 249 16755231
e 49 250 8342633
e 49 251 60228231
e 49 252 16750416
e 49 253 16752180
e 49 254 16755231
e 49 255 1231612
e 49 256 49877984
e 50 51 13278235
e 50 52 27386326
e 50 53 27389487
e 50 54 20978809
e 50 55 39853819
e 50 56 27343701
e 50 57 27329634
e 50 58 27393797
e 50 59 24476160
e 50 60 27392978
e 50 61 27391376
e 50 62 23646426
e 50 63 30136825
e 50 64 27396788
e 50 65 18624838
e 50 66 15957302
e 50 67 16357249
e 50 68 16580221
e 50 69 27387845
e 50 70 27369407
e 50 71 17183173
e 50 72 26683546
e 50 73 12521687
e 50 74 27395681
e 50 75 27396337
e 50 76 25171982
e 50 77 27394028
e 50 78 14032982
e 50 79 27171873
e 50 80 26781058
e 50 81 27407444
e 50 82 27392826
e 50 83 36264479
e 50 84 26042224
e 50 85 27391277
e 50 86 19032939
e 50 87 27368664
e 50 88 42203384
e 50 89 27397353
e 50 90 27484257
e 50 91 21225211
e 50 92 22312985
e 50 93 27394061
e 50 94 31203958
e 50 95 27357932
e 50 96 27331730
e 50 97 25431901
e 50 98 27356971
e 50 99 15777612
e 50 100 27368093
e 50 101 24565628
e 50 102 27391285
e 50 103 27669846
e 50 104 14132649
e 50 105 21519122
e 50 106 27394068
e 50 107 27364419
e 50 108 25752918
e 50 109 27379441
e 50 110 37743455
e 50 111 12116274
e 50 112 19865525
e 50 113 27380064
e 50 114 41077882
e 50 115 25126881
e 50 116 27075394
e 50 117 27394111
e 50 118 23638143
e 50 119 25165023
e 50 120 27256928
e 50 121 27276980
e 50 122 27312871
e 50 123 22298873
e 50 124 26354438
e 50 125 19769822
e 50 126 27392258
e 50 127 24097523
e 50 128 13659741
e 50 129 23247028
e 50 130 27369367
e 50 131 18791792
e 50 132 23556820
e 50 133 27392935
e 50 134 22711641
e 50 135 27450505
e 50 136 27340134
e 50 137 26806264
e 50 138 12561431
e 50 139 27266787
e 50 140 25140595
e 50 141 15615491
e 50 142 27403136
e 50 143 29379836
e 50 144 27382782
e 50 145 27459113
e 50 146 29775369
e 50 147 27391141
e 50 148 14843151
e 50 149 25439543
e 50 150 27383382
e 50 151 27403006
e 50 152 27067303
e 50 153 38665433
e 50 154 13552781
e 50 155 17523798
e 50 156 18322758
e 50 157 27394028
e 50 158 22405897
e 50 159 27502925
e 50 160 27394028
e 50 161 27394591
e 50 162 33417660
e 50 163 27308904
e 50 164 14864353
e 50 165 27391383
e 50 166 17466753
e 50 167 49850239
e 50 168 13512964
e 50 169 18070596
e 50 170 27395296
e 50 171 27394028
e 50 172 34951931
e 50 173 27394745
e 50 174 27382675
e 50 175 34297275
e 50 176 27447457
e 50 177 18278849
e 50 178 18284920
e 50 179 30531587
e 50 180 27307530
e 50 181 27365755
e 50 182 11248960
e 50 183 11992173
e 50 184 27384705
e 50 185 23552541
e 50 186 33234024
e 50 187 27362831
e 50 188 27394408
e 50 189 20838179
e 50 190 14767854
e 50 191 27369254
e 50 192 27243335
e 50 193 24159509
e 50 194 27382986
e 50 195 27394028
e 50 196 27376410
e 50 197 27239712
e 50 198 23848646
e 50 199 34186103
e 50 200 27394366
e 50 201 27394028
e 50 202 27282095
e 50 203 22104449
e 50 204 13937470
e 50 205 14862231
e 50 206 13557219
e 50 207 27410518
e 50 208 37073119
e 50 209 27394028
e 50 210 17297870
e 50 211 27003375
e 50 212 23719515
e 50 213 27260678
e 50 214 27399259
e 50 215 21123709
e 50 216 27385346
e 50 217 39450263
e 50 218 36289137
e 50 219 27356272
e 50 220 27381112
e 50 221 20788152
e 50 222 27348444
e 50 223 13755162
e 50 224 27314520
e 50 225 27293448
e 50 226 14030455
e 50 227 27393598
e 50 228 22049215
e 50 229 27394028
e 50 230 27381549
e 50 231 33662894
e 50 232 17315142
e 50 233 27342213
e 50 234 37355941
e 50 235 22831264
e 50 236 21914657
e 50 237 26601689
e 50 238 23053960
e 50 239 27394028
e 50 240 27394028
e 50 241 35654216
e 50 242 27342208
e 50 243 37218831
e 50 244 27394028
e 50 245 27394028
e 50 246 22215075
e 50 247 27394028
e 50 248 27394028
e 50 249 27394028
e 50 250 18981430
e 50 251 16681774
e 50 252 27389213
e 50 253 27397512
e 50 254 27394028
e 50 255 11876995
e 50 256 27394028
e 51 52 34301952
e 51 53 40396492
e 51 54 39734450
e 51 55 31764987
e 51 56 19254869
e 51 57 19240802
e 51 58 19305028
e 51 59 16387328
e 51 60 29128657
e 51 61 21346663
e 51 62 26408113
e 51 63 37066435
e 51 64 19302510
e 51 65 10536006
e 51 66 7868470
e 51 67 8268417
e 51 68 8533281
e 51 69 19299013
e 51 70 19337583
e 51 71 9094341
e 51 72 18594714
e 51 73 4432856
e 51 74 19306849
e 51 75 34337976
e 51 76 32150239
e 51 77 34335668
e 51 78 9747933
e 51 79 19077770
e 51 80 18692226
e 51 81 19290787
e 51 82 34311021
e 51 83 4864887
e 51 84 33070794
e 51 85 19302445
e 51 86 10944107
e 51 87 19281886
e 51 88 3900455
e 51 89 34338992
e 51 90 34441504
e 51 91 28192740
e 51 92 18814893
e 51 93 19305140
e 51 94 32809716
e 51 95 34296189
e 51 96 34368829
e 51 97 34384453
e 51 98 34272597
e 51 99 30931900
e 51 100 19297005
e 51 101 16476796
e 51 102 19126098
e 51 103 19581014
e 51 104 31277209
e 51 105 28494673
e 51 106 19305236
e 51 107 19300188
e 51 108 17664086
e 51 109 19282355
e 51 110 10188998
e 51 111 4027442
e 51 112 11776693
e 51 113 19291233
e 51 114 7835069
e 51 115 17038049
e 51 116 36298989
e 51 117 19305279
e 51 118 15540500
e 51 119 32247299
e 51 120 34494643
e 51 121 19188148
e 51 122 19224040
e 51 123 14210042
e 51 124 18265606
e 51 125 11680990
e 51 126 19303427
e 51 127 16008691
e 51 128 5570909
e 51 129 15163399
e 51 130 34309811
e 51 131 25806558
e 51 132 30472446
e 51 133 19304104
e 51 134 15608585
e 51 135 19262386
e 51 136 19251302
e 51 137 18717432
e 51 138 49318261
e 51 139 34463489
e 51 140 16685982
e 51 141 22531117
e 51 142 34457353
e 51 143 2260793
e 51 144 34298408
e 51 145 18651021
e 51 146 14291855
e 51 147 34332780
e 51 148 6754319
e 51 149 17350711
e 51 150 19294550
e 51 151 34318632
e 51 152 34685028
e 51 153 6267146
e 51 154 5463949
e 51 155 9801084
e 51 156 10233927
e 51 157 34335668
e 51 158 38292934
e 51 159 19187154
e 51 160 19305197
e 51 161 19305759
e 51 162 40862323
e 51 163 19220073
e 51 164 6775521
e 51 165 19302551
e 51 166 9020776
e 51 167 9619070
e 51 168 5424132
e 51 169 9762620
e 51 170 19306465
e 51 171 19305197
e 51 172 41893570
e 51 173 19304757
e 51 174 34362219
e 51 175 11447937
e 51 176 34389096
e 51 177 45466357
e 51 178 20981976
e 51 179 30281796
e 51 180 19180171
e 51 181 19276924
e 51 182 48548476
e 51 183 17678126
e 51 184 19295873
e 51 185 36041445
e 51 186 25145192
e 51 187 19231526
e 51 188 19304910
e 51 189 12749347
e 51 190 16992558
e 51 191 34314399
e 51 192 34158961
e 51 193 16070677
e 51 194 19294154
e 51 195 19305197
e 51 196 19287578
e 51 197 19150880
e 51 198 15759814
e 51 199 41101729
e 51 200 34362019
e 51 201 19305197
e 51 202 19193263
e 51 203 13309347
e 51 204 12720038
e 51 205 6773399
e 51 206 5468388
e 51 207 19294827
e 51 208 9919078
e 51 209 19305197
e 51 210 9209039
e 51 211 34316567
e 51 212 11625618
e 51 213 19171846
e 51 214 19299946
e 51 215 13034877
e 51 216 19296515
e 51 217 31350374
e 51 218 21636282
e 51 219 19267440
e 51 220 19288599
e 51 221 12686892
e 51 222 19204363
e 51 223 5666330
e 51 224 34303266
e 51 225 34209074
e 51 226 5730658
e 51 227 19304766
e 51 228 13960383
e 51 229 19305197
e 51 230 19292717
e 51 231 13845015
e 51 232 9226310
e 51 233 19253382
e 51 234 19426804
e 51 235 14742433
e 51 236 13825825
e 51 237 14910121
e 51 238 37670765
e 51 239 19305197
e 51 240 19305197
e 51 241 27565384
e 51 242 19205837
e 51 243 44160471
e 51 244 34309654
e 51 245 34335668
e 51 246 14126243
e 51 247 34335668
e 51 248 19305197
e 51 249 34335668
e 51 250 25897056
e 51 251 12390881
e 51 252 19300381
e 51 253 19302146
e 51 254 19305197
e 51 255 3788164
e 51 256 19305197
e 52 53 29112212
e 52 54 22689891
e 52 55 15843181
e 52 56 29058310
e 52 57 29043055
e 52 58 29107280
e 52 59 26231704
e 52 60 29119215
e 52 61 29118464
e 52 62 32412427
e 52 63 27315515
e 52 64 29104762
e 52 65 20338258
e 52 66 17670722
e 52 67 18070669
e 52 68 30517652
e 52 69 29114922
e 52 70 29139835
e 52 71 18896593
e 52 72 28396966
e 52 73 14235108
e 52 74 29109101
e 52 75 29109757
e 52 76 26885402
e 52 77 29107449
e 52 78 16973841
e 52 79 28880022
e 52 80 28494478
e 52 81 29093040
e 52 82 29108816
e 52 83 38032703
e 52 84 27755644
e 52 85 29104697
e 52 86 20746359
e 52 87 29090300
e 52 88 13564441
e 52 89 29104245
e 52 90 29208376
e 52 91 22940985
e 52 92 24026405
e 52 93 29107392
e 52 94 42611968
e 52 95 29080405
e 52 96 29131917
e 52 97 27145322
e 52 98 29070391
e 52 99 40916438
e 52 100 29117002
e 52 101 26279048
e 52 102 28928350
e 52 103 29383266
e 52 104 15846069
e 52 105 23232542
e 52 106 29107478
e 52 107 29091897
e 52 108 27467051
e 52 109 29092862
e 52 110 19987389
e 52 111 18142144
e 52 112 21578945
e 52 113 29093485
e 52 114 20616016
e 52 115 26840301
e 52 116 28788814
e 52 117 29118230
e 52 118 26569328
e 52 119 26884836
e 52 120 28970348
e 52 121 28990400
e 52 122 29212195
e 52 123 24012294
e 52 124 30138070
e 52 125 21483242
e 52 126 29105679
e 52 127 25810943
e 52 128 15373161
e 52 129 24960449
e 52 130 29081592
e 52 131 20505213
e 52 132 25052352
e 52 133 29106356
e 52 134 24425061
e 52 135 29062216
e 52 136 29053554
e 52 137 28519684
e 52 138 14748353
e 52 139 28980208
e 52 140 26488235
e 52 141 17328912
e 52 142 35378329
e 52 143 25831066
e 52 144 29098542
e 52 145 28453273
e 52 146 31442096
e 52 147 29105750
e 52 148 16356478
e 52 149 27152963
e 52 150 29096802
e 52 151 29097630
e 52 152 29395657
e 52 153 16069398
e 52 154 15266201
e 52 155 19603336
e 52 156 20036179
e 52 157 29107449
e 52 158 33019930
e 52 159 28968393
e 52 160 29107449
e 52 161 29108011
e 52 162 35131080
e 52 163 29130480
e 52 164 16577773
e 52 165 29104803
e 52 166 18823028
e 52 167 19559966
e 52 168 15403222
e 52 169 19784016
e 52 170 29106365
e 52 171 29107449
e 52 172 36398217
e 52 173 29108166
e 52 174 35121579
e 52 175 21250189
e 52 176 29052212
e 52 177 30825041
e 52 178 21480523
e 52 179 21524504
e 52 180 29048499
e 52 181 29128590
e 52 182 12962380
e 52 183 27480378
e 52 184 29099314
e 52 185 25265961
e 52 186 24757849
e 52 187 29076252
e 52 188 29107162
e 52 189 22551599
e 52 190 16486139
e 52 191 29023636
e 52 192 28956755
e 52 193 25872930
e 52 194 29130500
e 52 195 29107449
e 52 196 29093661
e 52 197 28953132
e 52 198 25562066
e 52 199 36956634
